/Users/StillLoveYou/Documents/PycharmProjects/MachineLearning/Autopilot_Self_Driving_Car_Steering/data/IMG/center_2020_06_11_16_26_15_058.jpg, /Users/StillLoveYou/Documents/PycharmProjects/MachineLearning/Autopilot_Self_Driving_Car_Steering/data/IMG/left_2020_06_11_16_26_15_058.jpg, /Users/StillLoveYou/Documents/PycharmProjects/MachineLearning/Autopilot_Self_Driving_Car_Steering/data/IMG/right_2020_06_11_16_26_15_058.jpg, 0, 0, 0, 7.858801E-05
/Users/StillLoveYou/Documents/PycharmProjects/MachineLearning/Autopilot_Self_Driving_Car_Steering/data/IMG/center_2020_06_11_16_26_15_160.jpg, /Users/StillLoveYou/Documents/PycharmProjects/MachineLearning/Autopilot_Self_Driving_Car_Steering/data/IMG/left_2020_06_11_16_26_15_160.jpg, /Users/StillLoveYou/Documents/PycharmProjects/MachineLearning/Autopilot_Self_Driving_Car_Steering/data/IMG/right_2020_06_11_16_26_15_160.jpg, 0, 0, 0, 8.190857E-05
/Users/StillLoveYou/Documents/PycharmProjects/MachineLearning/Autopilot_Self_Driving_Car_Steering/data/IMG/center_2020_06_11_16_26_15_273.jpg, /Users/StillLoveYou/Documents/PycharmProjects/MachineLearning/Autopilot_Self_Driving_Car_Steering/data/IMG/left_2020_06_11_16_26_15_273.jpg, /Users/StillLoveYou/Documents/PycharmProjects/MachineLearning/Autopilot_Self_Driving_Car_Steering/data/IMG/right_2020_06_11_16_26_15_273.jpg, 0, 0, 0, 7.80363E-05
/Users/StillLoveYou/Documents/PycharmProjects/MachineLearning/Autopilot_Self_Driving_Car_Steering/data/IMG/center_2020_06_11_16_26_15_375.jpg, /Users/StillLoveYou/Documents/PycharmProjects/MachineLearning/Autopilot_Self_Driving_Car_Steering/data/IMG/left_2020_06_11_16_26_15_375.jpg, /Users/StillLoveYou/Documents/PycharmProjects/MachineLearning/Autopilot_Self_Driving_Car_Steering/data/IMG/right_2020_06_11_16_26_15_375.jpg, 0, 0, 0, 7.823628E-05
/Users/StillLoveYou/Documents/PycharmProjects/MachineLearning/Autopilot_Self_Driving_Car_Steering/data/IMG/center_2020_06_11_16_26_15_477.jpg, /Users/StillLoveYou/Documents/PycharmProjects/MachineLearning/Autopilot_Self_Driving_Car_Steering/data/IMG/left_2020_06_11_16_26_15_477.jpg, /Users/StillLoveYou/Documents/PycharmProjects/MachineLearning/Autopilot_Self_Driving_Car_Steering/data/IMG/right_2020_06_11_16_26_15_477.jpg, 0, 0, 0, 7.836492E-05
/Users/StillLoveYou/Documents/PycharmProjects/MachineLearning/Autopilot_Self_Driving_Car_Steering/data/IMG/center_2020_06_11_16_26_15_593.jpg, /Users/StillLoveYou/Documents/PycharmProjects/MachineLearning/Autopilot_Self_Driving_Car_Steering/data/IMG/left_2020_06_11_16_26_15_593.jpg, /Users/StillLoveYou/Documents/PycharmProjects/MachineLearning/Autopilot_Self_Driving_Car_Steering/data/IMG/right_2020_06_11_16_26_15_593.jpg, 0, 0, 0, 7.869153E-05
/Users/StillLoveYou/Documents/PycharmProjects/MachineLearning/Autopilot_Self_Driving_Car_Steering/data/IMG/center_2020_06_11_16_26_15_696.jpg, /Users/StillLoveYou/Documents/PycharmProjects/MachineLearning/Autopilot_Self_Driving_Car_Steering/data/IMG/left_2020_06_11_16_26_15_696.jpg, /Users/StillLoveYou/Documents/PycharmProjects/MachineLearning/Autopilot_Self_Driving_Car_Steering/data/IMG/right_2020_06_11_16_26_15_696.jpg, 0, 0, 0, 7.895458E-05
/Users/StillLoveYou/Documents/PycharmProjects/MachineLearning/Autopilot_Self_Driving_Car_Steering/data/IMG/center_2020_06_11_16_26_15_815.jpg, /Users/StillLoveYou/Documents/PycharmProjects/MachineLearning/Autopilot_Self_Driving_Car_Steering/data/IMG/left_2020_06_11_16_26_15_815.jpg, /Users/StillLoveYou/Documents/PycharmProjects/MachineLearning/Autopilot_Self_Driving_Car_Steering/data/IMG/right_2020_06_11_16_26_15_815.jpg, 0, 0, 0, 7.800364E-05
/Users/StillLoveYou/Documents/PycharmProjects/MachineLearning/Autopilot_Self_Driving_Car_Steering/data/IMG/center_2020_06_11_16_26_15_934.jpg, /Users/StillLoveYou/Documents/PycharmProjects/MachineLearning/Autopilot_Self_Driving_Car_Steering/data/IMG/left_2020_06_11_16_26_15_934.jpg, /Users/StillLoveYou/Documents/PycharmProjects/MachineLearning/Autopilot_Self_Driving_Car_Steering/data/IMG/right_2020_06_11_16_26_15_934.jpg, 0, 0, 0, 8.0039E-05
/Users/StillLoveYou/Documents/PycharmProjects/MachineLearning/Autopilot_Self_Driving_Car_Steering/data/IMG/center_2020_06_11_16_26_16_050.jpg, /Users/StillLoveYou/Documents/PycharmProjects/MachineLearning/Autopilot_Self_Driving_Car_Steering/data/IMG/left_2020_06_11_16_26_16_050.jpg, /Users/StillLoveYou/Documents/PycharmProjects/MachineLearning/Autopilot_Self_Driving_Car_Steering/data/IMG/right_2020_06_11_16_26_16_050.jpg, 0, 0, 0, 7.825214E-05
/Users/StillLoveYou/Documents/PycharmProjects/MachineLearning/Autopilot_Self_Driving_Car_Steering/data/IMG/center_2020_06_11_16_26_16_161.jpg, /Users/StillLoveYou/Documents/PycharmProjects/MachineLearning/Autopilot_Self_Driving_Car_Steering/data/IMG/left_2020_06_11_16_26_16_161.jpg, /Users/StillLoveYou/Documents/PycharmProjects/MachineLearning/Autopilot_Self_Driving_Car_Steering/data/IMG/right_2020_06_11_16_26_16_161.jpg, 0, 0, 0, 7.83833E-05
/Users/StillLoveYou/Documents/PycharmProjects/MachineLearning/Autopilot_Self_Driving_Car_Steering/data/IMG/center_2020_06_11_16_26_16_270.jpg, /Users/StillLoveYou/Documents/PycharmProjects/MachineLearning/Autopilot_Self_Driving_Car_Steering/data/IMG/left_2020_06_11_16_26_16_270.jpg, /Users/StillLoveYou/Documents/PycharmProjects/MachineLearning/Autopilot_Self_Driving_Car_Steering/data/IMG/right_2020_06_11_16_26_16_270.jpg, 0, 0, 0, 7.816018E-05
/Users/StillLoveYou/Documents/PycharmProjects/MachineLearning/Autopilot_Self_Driving_Car_Steering/data/IMG/center_2020_06_11_16_26_16_408.jpg, /Users/StillLoveYou/Documents/PycharmProjects/MachineLearning/Autopilot_Self_Driving_Car_Steering/data/IMG/left_2020_06_11_16_26_16_408.jpg, /Users/StillLoveYou/Documents/PycharmProjects/MachineLearning/Autopilot_Self_Driving_Car_Steering/data/IMG/right_2020_06_11_16_26_16_408.jpg, 0, 0, 0, 7.817572E-05
